ano_mes,group_ab,group_xy,idade,renda,relacionamento,score_ext_1,score_ext_2,score_final,flag_1,score_ext_1_status,score_ext_2_status,score_final_status
202306,B,Y,69,5k~10k,1,256,158,183,1,score válido,score válido,score válido
202306,A,Y,38,1k~3k,1,971,182,712,1,score válido,score válido,score válido
202306,A,Y,48,5k~10k,0,375,910,0,1,score válido,score válido,score válido
202306,A,X,24,3k~5k,0,87,714,0,1,score válido,score válido,score válido
202306,B,X,102,10k~20k,0,510,487,148,1,score válido,score válido,score válido
202306,B,Y,28,3k~5k,1,857,732,439,1,score válido,score válido,score válido
202306,A,Y,58,<1k,0,230,947,0,1,score válido,score válido,score válido
202306,B,Y,53,3k~5k,1,674,878,241,1,score válido,score válido,score válido
202306,B,Y,56,20k~30k,1,644,440,410,1,score válido,score válido,score válido
202306,A,Y,60,3k~5k,0,438,-1,344,1,score válido,score especial - sem cadastro na base,score válido
202306,A,Y,47,20k~30k,1,465,318,290,1,score válido,score válido,score válido
202306,B,Y,83,1k~3k,0,517,288,223,1,score válido,score válido,score válido
202306,B,Y,26,1k~3k,0,78,330,0,1,score válido,score válido,score válido
202306,B,Y,30,1k~3k,0,268,951,0,1,score válido,score válido,score válido
202306,B,X,69,10k~20k,1,159,235,117,1,score válido,score válido,score válido
202306,B,X,74,5k~10k,1,349,301,239,1,score válido,score válido,score válido
202306,B,X,101,10k~20k,0,837,315,456,1,score válido,score válido,score válido
202306,A,X,95,3k~5k,0,530,780,26,1,score válido,score válido,score válido
202306,B,Y,79,3k~5k,0,375,608,34,1,score válido,score válido,score válido
202306,A,X,56,3k~5k,0,799,856,244,0,score válido,score válido,score válido
202306,B,Y,84,3k~5k,1,545,127,449,1,score válido,score válido,score válido
202306,A,Y,19,1k~3k,0,239,615,0,1,score válido,score válido,score válido
202306,A,Y,55,5k~10k,0,184,807,0,1,score válido,score válido,score válido
202306,A,Y,23,5k~10k,1,986,803,445,1,score válido,score válido,score válido
202306,B,Y,79,5k~10k,1,87,349,44,1,score válido,score válido,score válido
202306,B,X,62,1k~3k,0,923,783,283,1,score válido,score válido,score válido
202306,B,X,81,1k~3k,1,686,861,197,1,score válido,score válido,score válido
202306,A,Y,44,3k~5k,0,227,118,82,1,score válido,score válido,score válido
202306,A,Y,99,5k~10k,0,412,336,123,1,score válido,score válido,score válido
202306,B,Y,55,1k~3k,0,835,717,268,1,score válido,score válido,score válido
202306,B,Y,76,1k~3k,0,396,418,145,1,score válido,score válido,score válido
202306,B,Y,31,10k~20k,0,291,998,0,1,score válido,score válido,score válido
202306,B,Y,82,10k~20k,0,168,274,39,1,score válido,score válido,score válido
202306,B,Y,71,5k~10k,0,65,414,0,1,score válido,score válido,score válido
202306,A,Y,59,3k~5k,0,941,80,634,1,score válido,score válido,score válido
202306,A,X,42,5k~10k,0,663,768,209,1,score válido,score válido,score válido
202306,B,X,38,3k~5k,1,216,816,0,1,score válido,score válido,score válido
202306,A,X,71,20k~30k,0,543,979,0,1,score válido,score válido,score válido
202306,B,Y,101,,0,882,787,314,1,score válido,score válido,score válido
202306,A,Y,95,1k~3k,0,522,276,251,1,score válido,score válido,score válido
202306,A,Y,57,10k~20k,0,282,734,0,1,score válido,score válido,score válido
202306,B,Y,78,<1k,0,275,434,0,1,score válido,score válido,score válido
202306,B,Y,47,3k~5k,0,22,981,0,1,score válido,score válido,score válido
202306,B,Y,92,10k~20k,0,12,783,0,1,score válido,score válido,score válido
202306,B,Y,42,10k~20k,0,446,360,125,1,score válido,score válido,score válido
202306,B,Y,80,,0,459,789,0,1,score válido,score válido,score válido
202306,B,X,93,,0,715,359,400,1,score válido,score válido,score válido
202306,B,X,100,3k~5k,1,980,631,543,1,score válido,score válido,score válido
202306,B,Y,45,20k~30k,0,96,88,61,1,score válido,score válido,score válido
202306,B,X,28,,0,-1,434,0,1,score especial - óbito,score válido,score válido
202306,B,Y,33,5k~10k,0,53,56,0,1,score válido,score válido,score válido
202306,A,Y,48,5k~10k,0,371,506,72,1,score válido,score válido,score válido
202306,B,X,66,<1k,1,800,567,466,1,score válido,score válido,score válido
202306,A,Y,51,,1,238,742,0,1,score válido,score válido,score válido
202306,B,X,23,,0,132,345,0,1,score válido,score válido,score válido
202306,B,Y,99,3k~5k,0,-1,777,0,1,score especial - óbito,score válido,score válido
202306,A,Y,73,3k~5k,0,591,596,213,1,score válido,score válido,score válido
202306,A,X,68,5k~10k,1,490,560,181,1,score válido,score válido,score válido
202306,A,Y,46,10k~20k,1,681,203,563,1,score válido,score válido,score válido
202306,A,Y,98,10k~20k,0,649,933,55,1,score válido,score válido,score válido
202306,A,Y,52,5k~10k,0,663,160,454,0,score válido,score válido,score válido
202306,A,Y,52,1k~3k,0,646,49,485,1,score válido,score válido,score válido
202306,B,Y,60,5k~10k,0,185,816,0,1,score válido,score válido,score válido
202306,B,X,19,5k~10k,0,414,342,149,1,score válido,score válido,score válido
202306,B,X,22,3k~5k,0,191,821,0,1,score válido,score válido,score válido
202306,A,X,101,<1k,0,888,931,295,1,score válido,score válido,score válido
202306,A,X,32,30k+,0,580,389,210,1,score válido,score válido,score válido
202306,A,X,84,3k~5k,0,780,122,494,1,score válido,score válido,score válido
202306,B,Y,88,5k~10k,0,266,83,146,1,score válido,score válido,score válido
202306,A,Y,89,5k~10k,0,826,164,548,1,score válido,score válido,score válido
202306,A,Y,104,1k~3k,1,139,259,82,1,score válido,score válido,score válido
202306,A,Y,19,30k+,0,-1,629,0,1,score especial - óbito,score válido,score válido
202306,B,Y,80,3k~5k,0,985,763,375,1,score válido,score válido,score válido
202306,B,X,15,<1k,1,29,442,0,1,score válido,score válido,score válido
202306,A,X,48,,0,283,861,0,1,score válido,score válido,score válido
202306,B,X,48,1k~3k,0,229,802,0,1,score válido,score válido,score válido
202306,A,Y,58,10k~20k,0,253,-2,156,1,score válido,score especial - no hit,score válido
202306,B,X,24,,0,215,563,0,1,score válido,score válido,score válido
202306,B,Y,55,1k~3k,0,113,394,0,1,score válido,score válido,score válido
202306,B,Y,54,10k~20k,0,771,466,342,1,score válido,score válido,score válido
202306,A,Y,16,1k~3k,0,752,601,291,1,score válido,score válido,score válido
202306,B,Y,81,20k~30k,1,717,575,362,1,score válido,score válido,score válido
202306,B,Y,45,30k+,0,649,893,100,1,score válido,score válido,score válido
202306,B,X,45,5k~10k,1,484,343,323,1,score válido,score válido,score válido
202306,B,X,69,5k~10k,1,580,593,265,1,score válido,score válido,score válido
202306,B,Y,99,5k~10k,0,21,943,0,1,score válido,score válido,score válido
202306,B,X,105,20k~30k,0,472,346,183,1,score válido,score válido,score válido
202306,A,X,36,1k~3k,0,851,488,415,1,score válido,score válido,score válido
202306,B,Y,32,3k~5k,1,203,52,211,1,score válido,score válido,score válido
202306,B,Y,77,1k~3k,0,705,908,183,1,score válido,score válido,score válido
202306,B,Y,84,10k~20k,0,86,800,0,1,score válido,score válido,score válido
202306,A,Y,73,5k~10k,0,68,36,15,1,score válido,score válido,score válido
202306,A,X,94,3k~5k,0,737,706,213,1,score válido,score válido,score válido
202306,B,Y,60,3k~5k,1,301,906,0,1,score válido,score válido,score válido
202306,B,Y,74,20k~30k,1,326,763,68,1,score válido,score válido,score válido
202306,A,X,46,1k~3k,0,547,568,144,1,score válido,score válido,score válido
202306,B,Y,16,3k~5k,0,775,915,181,1,score válido,score válido,score válido
202306,A,X,15,5k~10k,0,940,713,412,1,score válido,score válido,score válido
202306,B,Y,47,1k~3k,0,248,84,136,1,score válido,score válido,score válido
202306,A,X,97,3k~5k,1,507,207,381,1,score válido,score válido,score válido
202306,B,X,25,5k~10k,0,472,134,253,1,score válido,score válido,score válido
202306,A,X,43,3k~5k,0,308,296,53,1,score válido,score válido,score válido
202306,A,Y,25,1k~3k,1,782,245,535,1,score válido,score válido,score válido
202306,B,Y,93,5k~10k,0,422,250,247,1,score válido,score válido,score válido
202306,B,Y,105,1k~3k,0,441,330,164,1,score válido,score válido,score válido
202306,A,Y,44,3k~5k,1,18,2,97,1,score válido,score válido,score válido
202306,A,Y,49,<1k,0,513,261,289,1,score válido,score válido,score válido
202306,B,X,41,3k~5k,0,844,154,526,1,score válido,score válido,score válido
202306,A,Y,100,3k~5k,0,283,39,184,1,score válido,score válido,score válido
202306,A,Y,32,10k~20k,0,947,416,477,1,score válido,score válido,score válido
202306,A,Y,42,20k~30k,0,545,792,77,1,score válido,score válido,score válido
202306,B,Y,69,30k+,0,451,485,166,1,score válido,score válido,score válido
202306,B,Y,104,1k~3k,0,502,698,0,1,score válido,score válido,score válido
202306,A,Y,67,1k~3k,0,307,98,207,1,score válido,score válido,score válido
202306,A,Y,52,5k~10k,0,692,431,324,1,score válido,score válido,score válido
202306,A,Y,37,,1,786,193,548,1,score válido,score válido,score válido
202306,B,Y,18,3k~5k,0,13,89,49,1,score válido,score válido,score válido
202306,A,Y,60,5k~10k,1,846,217,612,1,score válido,score válido,score válido
202306,B,Y,43,3k~5k,0,18,784,0,1,score válido,score válido,score válido
202306,A,Y,105,1k~3k,0,735,566,306,1,score válido,score válido,score válido
202306,B,Y,54,1k~3k,0,641,213,362,1,score válido,score válido,score válido
202306,A,Y,58,1k~3k,1,658,209,475,1,score válido,score válido,score válido
202306,A,Y,96,3k~5k,0,582,226,358,1,score válido,score válido,score válido
202306,B,Y,90,3k~5k,0,973,787,323,1,score válido,score válido,score válido
202306,A,X,95,<1k,1,18,625,0,1,score válido,score válido,score válido
202306,B,Y,59,10k~20k,0,743,243,459,1,score válido,score válido,score válido
202306,A,Y,75,1k~3k,0,381,367,123,1,score válido,score válido,score válido
202306,A,Y,86,5k~10k,1,563,336,403,1,score válido,score válido,score válido
202306,A,Y,86,5k~10k,0,625,272,325,1,score válido,score válido,score válido
202306,B,Y,86,<1k,1,138,771,0,1,score válido,score válido,score válido
202306,B,Y,44,3k~5k,0,110,423,0,1,score válido,score válido,score válido
202306,A,Y,16,10k~20k,1,187,237,107,1,score válido,score válido,score válido
202306,B,X,91,3k~5k,1,267,606,108,1,score válido,score válido,score válido
202306,B,Y,66,30k+,0,349,582,9,1,score válido,score válido,score válido
202306,A,Y,52,,0,69,594,0,1,score válido,score válido,score válido
202306,B,Y,76,,0,400,562,69,1,score válido,score válido,score válido
202306,A,Y,84,5k~10k,1,921,923,340,1,score válido,score válido,score válido
202306,A,Y,82,1k~3k,0,740,412,335,1,score válido,score válido,score válido
202306,B,Y,40,3k~5k,0,729,893,108,1,score válido,score válido,score válido
202306,B,Y,48,,1,357,840,5,1,score válido,score válido,score válido
202306,B,Y,45,<1k,0,595,944,6,1,score válido,score válido,score válido
202306,A,Y,25,3k~5k,0,266,663,0,1,score válido,score válido,score válido
202306,B,Y,17,1k~3k,0,380,792,0,1,score válido,score válido,score válido
202306,A,X,17,,0,373,5,298,1,score válido,score válido,score válido
202306,A,Y,66,3k~5k,0,774,840,202,1,score válido,score válido,score válido
202306,B,X,15,<1k,0,517,326,201,1,score válido,score válido,score válido
202306,B,Y,60,5k~10k,0,391,887,0,1,score válido,score válido,score válido
202306,B,X,20,3k~5k,0,160,383,0,1,score válido,score válido,score válido
202306,A,X,100,10k~20k,0,920,710,383,1,score válido,score válido,score válido
202306,A,X,89,1k~3k,0,349,971,0,1,score válido,score válido,score válido
202306,B,Y,70,10k~20k,0,328,726,0,1,score válido,score válido,score válido
202306,A,X,40,3k~5k,1,358,420,226,1,score válido,score válido,score válido
202306,A,Y,75,,0,249,593,0,1,score válido,score válido,score válido
202306,B,Y,101,3k~5k,1,834,269,631,1,score válido,score válido,score válido
202306,B,Y,84,3k~5k,1,692,784,256,1,score válido,score válido,score válido
202306,A,Y,52,3k~5k,0,685,530,292,1,score válido,score válido,score válido
202306,A,X,61,<1k,0,503,167,302,1,score válido,score válido,score válido
202306,A,X,36,,0,203,540,0,1,score válido,score válido,score válido
202306,A,X,17,10k~20k,1,438,517,212,1,score válido,score válido,score válido
202306,A,Y,70,20k~30k,1,847,130,620,1,score válido,score válido,score válido
202306,A,Y,40,5k~10k,0,727,136,415,1,score válido,score válido,score válido
202306,A,Y,80,,1,527,537,270,1,score válido,score válido,score válido
202306,A,Y,36,3k~5k,1,806,867,338,1,score válido,score válido,score válido
202306,A,X,71,1k~3k,0,442,646,29,1,score válido,score válido,score válido
202306,A,X,42,10k~20k,1,800,782,316,1,score válido,score válido,score válido
202306,B,X,29,10k~20k,1,548,588,218,1,score válido,score válido,score válido
202306,A,Y,84,20k~30k,1,282,93,251,1,score válido,score válido,score válido
202306,B,Y,35,,1,607,187,440,1,score válido,score válido,score válido
202306,A,Y,39,1k~3k,0,701,818,176,1,score válido,score válido,score válido
202306,A,Y,99,3k~5k,1,687,310,451,1,score válido,score válido,score válido
202306,B,X,97,3k~5k,0,725,776,227,1,score válido,score válido,score válido
202306,A,X,26,1k~3k,1,892,411,560,1,score válido,score válido,score válido
202306,B,X,88,,1,150,473,17,1,score válido,score válido,score válido
202306,A,X,60,3k~5k,0,702,286,359,1,score válido,score válido,score válido
202306,B,X,103,30k+,0,859,299,476,1,score válido,score válido,score válido
202306,B,Y,30,5k~10k,1,366,143,302,1,score válido,score válido,score válido
202306,A,Y,77,3k~5k,0,395,595,0,1,score válido,score válido,score válido
202306,A,Y,53,3k~5k,0,177,577,0,1,score válido,score válido,score válido
202306,B,Y,42,3k~5k,1,567,466,284,1,score válido,score válido,score válido
202306,B,Y,71,1k~3k,0,946,874,305,1,score válido,score válido,score válido
202306,B,Y,74,5k~10k,0,196,-1,136,1,score válido,score especial - sem cadastro na base,score válido
202306,A,Y,100,1k~3k,1,809,369,546,1,score válido,score válido,score válido
202306,B,Y,16,20k~30k,0,208,586,0,1,score válido,score válido,score válido
202306,A,X,91,1k~3k,1,135,55,199,1,score válido,score válido,score válido
202306,B,X,76,3k~5k,0,588,1,435,1,score válido,score válido,score válido
202306,A,Y,67,1k~3k,0,632,712,159,1,score válido,score válido,score válido
202306,A,Y,16,30k+,0,771,232,459,1,score válido,score válido,score válido
202306,A,Y,88,1k~3k,0,551,580,178,1,score válido,score válido,score válido
202306,B,X,87,30k+,0,401,623,9,1,score válido,score válido,score válido
202306,A,X,98,<1k,1,138,448,22,1,score válido,score válido,score válido
202306,A,X,38,1k~3k,0,447,857,0,1,score válido,score válido,score válido
202306,A,Y,89,<1k,0,771,229,418,1,score válido,score válido,score válido
202306,B,Y,24,1k~3k,1,932,348,594,1,score válido,score válido,score válido
202306,A,Y,38,5k~10k,0,677,238,334,1,score válido,score válido,score válido
202306,A,X,29,5k~10k,0,810,133,504,1,score válido,score válido,score válido
202306,A,Y,101,1k~3k,1,687,936,196,1,score válido,score válido,score válido
202306,B,Y,19,1k~3k,0,228,129,137,1,score válido,score válido,score válido
202306,B,Y,54,5k~10k,1,844,812,316,1,score válido,score válido,score válido
202306,A,X,56,1k~3k,0,756,737,196,1,score válido,score válido,score válido
202306,B,Y,63,10k~20k,0,205,676,0,1,score válido,score válido,score válido
202306,B,Y,29,,0,501,-1,382,1,score válido,score especial - sem cadastro na base,score válido
202306,A,Y,79,5k~10k,1,934,19,747,1,score válido,score válido,score válido
202306,B,X,56,20k~30k,0,677,663,222,1,score válido,score válido,score válido
202306,B,Y,16,<1k,0,900,785,291,1,score válido,score válido,score válido
202306,B,Y,51,,1,252,872,0,1,score válido,score válido,score válido
202306,B,X,38,<1k,1,826,571,432,1,score válido,score válido,score válido
202306,B,Y,26,<1k,1,171,303,107,1,score válido,score válido,score válido
202306,B,Y,94,,1,773,513,460,1,score válido,score válido,score válido
202306,B,X,50,1k~3k,0,657,779,157,1,score válido,score válido,score válido
202306,B,Y,25,20k~30k,0,808,548,360,1,score válido,score válido,score válido
202306,A,Y,58,3k~5k,0,754,415,340,1,score válido,score válido,score válido
202306,A,Y,28,3k~5k,0,462,134,316,1,score válido,score válido,score válido
202306,A,X,43,,0,906,963,290,1,score válido,score válido,score válido
202306,A,Y,80,10k~20k,0,385,7,295,1,score válido,score válido,score válido
202306,A,Y,49,20k~30k,0,428,6,329,1,score válido,score válido,score válido
202306,A,Y,77,1k~3k,0,759,274,409,1,score válido,score válido,score válido
202306,B,Y,46,<1k,1,807,619,417,1,score válido,score válido,score válido
202306,B,Y,68,1k~3k,0,329,428,132,1,score válido,score válido,score válido
202306,A,X,56,30k+,0,534,901,25,1,score válido,score válido,score válido
202306,B,Y,102,20k~30k,1,186,315,131,1,score válido,score válido,score válido
202306,A,Y,105,20k~30k,1,58,187,103,1,score válido,score válido,score válido
202306,A,X,100,3k~5k,0,376,252,197,1,score válido,score válido,score válido
202306,A,X,104,1k~3k,1,944,996,408,1,score válido,score válido,score válido
202306,A,Y,74,1k~3k,1,260,567,64,1,score válido,score válido,score válido
202306,B,X,62,1k~3k,0,30,471,0,1,score válido,score válido,score válido
202306,A,Y,28,3k~5k,1,642,207,472,1,score válido,score válido,score válido
202306,A,Y,97,5k~10k,0,373,163,198,1,score válido,score válido,score válido
202306,A,X,15,,1,738,-1,642,1,score válido,score especial - sem cadastro na base,score válido
202306,B,Y,48,3k~5k,1,251,737,0,1,score válido,score válido,score válido
202306,A,Y,74,30k+,0,704,616,232,1,score válido,score válido,score válido
202306,A,Y,15,20k~30k,0,860,509,372,1,score válido,score válido,score válido
202306,A,Y,19,10k~20k,0,492,436,190,1,score válido,score válido,score válido
202306,A,X,28,5k~10k,1,955,736,497,1,score válido,score válido,score válido
202306,B,Y,105,<1k,1,802,694,396,1,score válido,score válido,score válido
202306,A,X,16,3k~5k,0,434,432,97,1,score válido,score válido,score válido
202306,A,Y,36,20k~30k,0,327,345,108,1,score válido,score válido,score válido
202306,B,Y,75,30k+,0,994,16,644,1,score válido,score válido,score válido
202306,A,Y,44,3k~5k,0,932,113,599,1,score válido,score válido,score válido
202306,B,Y,25,5k~10k,1,729,698,299,1,score válido,score válido,score válido
202306,A,Y,29,30k+,1,348,507,129,1,score válido,score válido,score válido
202306,A,Y,51,3k~5k,0,84,220,0,1,score válido,score válido,score válido
202306,B,Y,31,5k~10k,0,123,410,0,1,score válido,score válido,score válido
202306,A,Y,50,20k~30k,0,757,831,182,1,score válido,score válido,score válido
202306,B,Y,66,10k~20k,0,649,24,459,1,score válido,score válido,score válido
202306,A,Y,79,<1k,0,254,890,0,1,score válido,score válido,score válido
202306,B,Y,94,<1k,1,74,159,77,1,score válido,score válido,score válido
202306,A,Y,74,3k~5k,0,988,945,284,1,score válido,score válido,score válido
202306,B,X,15,30k+,1,687,718,307,1,score válido,score válido,score válido
202306,A,X,97,,0,-1,142,0,1,score especial - óbito,score válido,score válido
202306,A,Y,23,,0,151,72,8,1,score válido,score válido,score válido
202306,A,Y,33,,0,623,293,308,1,score válido,score válido,score válido
202306,A,Y,48,5k~10k,1,122,661,0,1,score válido,score válido,score válido
202306,A,Y,23,,1,363,32,330,1,score válido,score válido,score válido
202306,B,X,48,10k~20k,0,663,928,107,1,score válido,score válido,score válido
202306,A,X,56,3k~5k,0,-1,389,0,1,score especial - óbito,score válido,score válido
202306,A,X,27,,0,-1,271,0,1,score especial - óbito,score válido,score válido
202306,A,X,73,3k~5k,1,362,811,75,1,score válido,score válido,score válido
202306,A,Y,92,1k~3k,0,984,871,370,1,score válido,score válido,score válido
202306,A,Y,47,5k~10k,1,190,701,0,1,score válido,score válido,score válido
202306,B,Y,72,1k~3k,1,439,501,189,1,score válido,score válido,score válido
202306,A,X,38,,0,676,10,419,1,score válido,score válido,score válido
202306,B,X,78,10k~20k,0,376,844,0,1,score válido,score válido,score válido
202306,B,X,49,5k~10k,0,594,147,359,1,score válido,score válido,score válido
202306,B,X,29,<1k,0,33,573,0,1,score válido,score válido,score válido
202306,B,X,95,1k~3k,0,510,346,236,1,score válido,score válido,score válido
202306,B,Y,35,5k~10k,0,283,516,0,1,score válido,score válido,score válido
202306,B,X,76,5k~10k,0,926,720,371,1,score válido,score válido,score válido
202306,A,X,69,3k~5k,0,524,817,80,1,score válido,score válido,score válido
202306,B,Y,81,3k~5k,0,324,577,20,1,score válido,score válido,score válido
202306,B,Y,79,10k~20k,1,256,319,180,1,score válido,score válido,score válido
202306,B,Y,92,,0,80,669,0,1,score válido,score válido,score válido
202306,A,Y,60,5k~10k,0,588,198,368,1,score válido,score válido,score válido
202306,A,Y,21,20k~30k,0,174,889,0,1,score válido,score válido,score válido
202306,A,Y,95,5k~10k,1,902,11,712,1,score válido,score válido,score válido
202306,A,Y,103,<1k,0,942,796,325,1,score válido,score válido,score válido
202306,A,Y,61,1k~3k,0,459,90,282,1,score válido,score válido,score válido
202306,B,X,57,30k+,0,365,917,0,1,score válido,score válido,score válido
202306,B,X,105,3k~5k,0,416,373,141,1,score válido,score válido,score válido
202306,B,Y,89,10k~20k,0,316,455,17,1,score válido,score válido,score válido
202306,B,Y,89,20k~30k,0,921,428,478,1,score válido,score válido,score válido
202306,A,Y,32,5k~10k,0,946,562,423,1,score válido,score válido,score válido
202306,B,Y,98,<1k,1,383,615,99,1,score válido,score válido,score válido
202306,A,X,20,5k~10k,0,874,961,238,1,score válido,score válido,score válido
202306,B,X,61,,0,624,73,389,1,score válido,score válido,score válido
202306,A,Y,94,5k~10k,1,836,730,449,1,score válido,score válido,score válido
202306,B,X,55,20k~30k,0,516,128,312,1,score válido,score válido,score válido
202306,A,Y,80,3k~5k,0,108,509,0,1,score válido,score válido,score válido
202306,A,Y,103,1k~3k,0,428,451,137,1,score válido,score válido,score válido
202306,A,Y,15,1k~3k,0,502,975,0,1,score válido,score válido,score válido
202306,B,Y,62,3k~5k,0,704,59,436,1,score válido,score válido,score válido
202306,A,Y,16,20k~30k,1,782,249,574,1,score válido,score válido,score válido
202306,B,Y,85,5k~10k,0,106,-1,22,1,score válido,score especial - sem cadastro na base,score válido
202306,B,Y,92,1k~3k,0,648,886,120,1,score válido,score válido,score válido
202306,B,X,96,1k~3k,0,494,333,189,1,score válido,score válido,score válido
202306,B,X,43,10k~20k,0,546,-1,414,1,score válido,score especial - sem cadastro na base,score válido
202306,A,Y,79,5k~10k,0,170,717,0,1,score válido,score válido,score válido
202306,A,X,41,1k~3k,0,90,60,16,1,score válido,score válido,score válido
202306,A,Y,41,5k~10k,0,301,546,33,1,score válido,score válido,score válido
202306,B,Y,16,,1,284,637,7,1,score válido,score válido,score válido
202306,B,Y,98,5k~10k,0,300,345,90,1,score válido,score válido,score válido
202306,B,Y,62,<1k,0,997,524,536,1,score válido,score válido,score válido
202306,A,Y,31,10k~20k,0,534,886,41,1,score válido,score válido,score válido
202306,A,Y,53,,0,902,124,621,1,score válido,score válido,score válido
202306,A,Y,53,5k~10k,0,664,760,165,1,score válido,score válido,score válido
202306,B,X,22,5k~10k,0,80,188,0,1,score válido,score válido,score válido
202306,A,Y,60,,0,407,658,42,1,score válido,score válido,score válido
202306,A,Y,17,1k~3k,0,568,826,24,1,score válido,score válido,score válido
202306,B,X,79,3k~5k,0,737,113,473,1,score válido,score válido,score válido
202306,B,X,43,3k~5k,0,642,629,180,1,score válido,score válido,score válido
202306,A,Y,45,3k~5k,0,830,813,251,1,score válido,score válido,score válido
202306,A,Y,85,1k~3k,0,686,886,134,1,score válido,score válido,score válido
202306,B,Y,65,5k~10k,1,10,217,41,1,score válido,score válido,score válido
202306,A,X,91,3k~5k,0,68,206,0,1,score válido,score válido,score válido
202306,A,Y,72,3k~5k,1,674,383,403,1,score válido,score válido,score válido
202306,A,Y,35,10k~20k,0,568,843,70,1,score válido,score válido,score válido
202306,B,X,40,30k+,0,203,920,0,1,score válido,score válido,score válido
202306,A,Y,77,1k~3k,0,268,577,6,1,score válido,score válido,score válido
202306,A,Y,75,1k~3k,1,362,880,0,1,score válido,score válido,score válido
202306,A,Y,74,3k~5k,0,532,39,413,1,score válido,score válido,score válido
202306,B,X,64,5k~10k,0,999,83,686,1,score válido,score válido,score válido
202306,A,Y,16,1k~3k,0,958,167,590,1,score válido,score válido,score válido
202306,A,Y,83,1k~3k,1,461,605,203,1,score válido,score válido,score válido
202306,A,Y,20,<1k,0,722,337,359,1,score válido,score válido,score válido
202306,B,Y,42,30k+,1,171,190,159,1,score válido,score válido,score válido
202306,B,Y,76,10k~20k,0,337,689,0,1,score válido,score válido,score válido
202306,B,Y,33,3k~5k,0,910,545,404,1,score válido,score válido,score válido
202306,A,Y,101,20k~30k,1,124,996,0,1,score válido,score válido,score válido
202306,B,X,62,<1k,0,852,932,265,1,score válido,score válido,score válido
202306,B,Y,75,5k~10k,0,45,293,0,1,score válido,score válido,score válido
202306,A,Y,42,3k~5k,0,290,573,0,1,score válido,score válido,score válido
202306,A,Y,28,1k~3k,1,261,363,116,1,score válido,score válido,score válido
202306,B,Y,84,3k~5k,0,591,646,173,1,score válido,score válido,score válido
202306,B,X,97,3k~5k,0,219,534,0,1,score válido,score válido,score válido
202306,A,Y,16,3k~5k,0,192,929,0,1,score válido,score válido,score válido
202306,A,Y,85,1k~3k,0,610,612,190,1,score válido,score válido,score válido
202306,A,Y,48,3k~5k,1,938,391,627,1,score válido,score válido,score válido
202306,B,X,24,10k~20k,0,-1,661,0,1,score especial - óbito,score válido,score válido
202306,A,Y,72,,0,943,693,416,1,score válido,score válido,score válido
202306,B,Y,50,5k~10k,0,318,790,0,1,score válido,score válido,score válido
202306,B,X,79,30k+,0,191,338,0,1,score válido,score válido,score válido
202306,B,Y,46,<1k,0,423,410,125,1,score válido,score válido,score válido
202306,B,X,41,5k~10k,0,998,272,593,1,score válido,score válido,score válido
202306,A,Y,91,<1k,0,565,291,268,1,score válido,score válido,score válido
202306,B,Y,48,3k~5k,0,914,384,549,1,score válido,score válido,score válido
202306,B,Y,27,30k+,0,690,213,348,1,score válido,score válido,score válido
202306,A,X,104,5k~10k,0,615,295,303,1,score válido,score válido,score válido
202306,B,Y,25,5k~10k,1,145,731,0,1,score válido,score válido,score válido
202306,A,X,79,1k~3k,0,425,135,185,1,score válido,score válido,score válido
202306,A,Y,23,3k~5k,1,514,423,259,1,score válido,score válido,score válido
202306,B,Y,102,30k+,1,813,393,521,1,score válido,score válido,score válido
202306,B,X,48,1k~3k,1,786,457,495,1,score válido,score válido,score válido
202306,B,X,97,1k~3k,0,884,260,537,1,score válido,score válido,score válido
202306,A,Y,85,1k~3k,1,828,282,599,1,score válido,score válido,score válido
202306,B,Y,101,3k~5k,0,854,85,537,0,score válido,score válido,score válido
202306,A,Y,83,10k~20k,0,-1,199,0,1,score especial - óbito,score válido,score válido
202306,B,Y,35,,1,170,679,0,1,score válido,score válido,score válido
202306,B,Y,65,3k~5k,0,93,17,54,1,score válido,score válido,score válido
202306,A,Y,67,<1k,0,102,423,0,1,score válido,score válido,score válido
202306,A,Y,95,3k~5k,0,96,829,0,1,score válido,score válido,score válido
202306,B,X,16,,0,459,52,345,1,score válido,score válido,score válido
202306,B,Y,67,<1k,0,420,35,284,1,score válido,score válido,score válido
202306,B,X,42,3k~5k,0,403,31,285,1,score válido,score válido,score válido
202306,B,X,19,20k~30k,0,203,603,0,1,score válido,score válido,score válido
202306,B,Y,25,30k+,0,426,864,0,1,score válido,score válido,score válido
202306,B,Y,22,5k~10k,1,121,770,0,1,score válido,score válido,score válido
202306,B,X,90,<1k,1,781,867,313,1,score válido,score válido,score válido
202306,B,X,28,1k~3k,0,806,591,316,1,score válido,score válido,score válido
202306,A,Y,81,1k~3k,1,841,349,560,1,score válido,score válido,score válido
202306,A,Y,93,5k~10k,0,994,680,419,1,score válido,score válido,score válido
202306,B,X,97,,0,26,194,0,1,score válido,score válido,score válido
202306,A,Y,97,5k~10k,0,565,85,386,1,score válido,score válido,score válido
202306,B,X,21,1k~3k,0,235,974,0,1,score válido,score válido,score válido
202306,B,Y,90,3k~5k,0,396,272,108,1,score válido,score válido,score válido
202306,B,Y,85,<1k,0,832,594,396,1,score válido,score válido,score válido
